doc_id,company,source_type,source_name,publish_date,text,engagement,url,sentiment_score
,Starbucks,news,GDELT,,,0.0,https://economictimes.indiatimes.com/news/international/global-trends/us-news-no-contract-no-coffee-why-zohran-mamdani-is-urging-everyone-to-boycott-starbucks-all-you-need-to-know/articleshow/125362093.cms,0.0
,Starbucks,news,GDELT,,,0.0,https://www.chicagotribune.com/2025/10/24/aurora-starbucks-rally/,0.0
,Starbucks,news,GDELT,,,0.0,https://www.yahoo.com/news/articles/starbucks-workers-union-begin-voting-160958955.html,0.0
,Starbucks,news,GDELT,,,0.0,https://www.dailymail.co.uk/news/article-15293807/zohran-mamdani-starbucks-boycott-new-york.html,0.0
,Starbucks,news,GDELT,,,0.0,https://economictimes.indiatimes.com/news/international/us/starbucks-strike-2025-why-baristas-are-protesting-on-red-cup-day-across-40-cities-will-it-affect-holiday-sales/articleshow/125304458.cms,0.0
,Starbucks,news,GDELT,,,0.0,https://www.kiro7.com/news/local/starbucks-workers-plan-protest-seattle-hq-after-mass-store-closures/F2WWSNJ2YNBATLIWB3LPCYXYCM/,0.0
,Starbucks,news,GDELT,,,0.0,https://abcnews.go.com/Business/starbucks-workers-strike-nationwide-red-cup-rebellion-union/story?id=127446607,0.0
,Starbucks,news,GDELT,,,0.0,https://gazette.com/2025/12/02/longest-starbucks-strike-persists-colorado-springs-baristas-continue-picketing/,0.0
,Starbucks,news,GDELT,,,0.0,https://www.baltimoresun.com/2025/11/20/starbucks-union-more-stores-strike/,0.0
,Starbucks,news,GDELT,,,0.0,https://economictimes.indiatimes.com/news/international/business/starbucks-investors-urge-company-to-restart-union-talks/articleshow/124635784.cms,0.0
,Starbucks,news,GDELT,,,0.0,https://www.sandiegouniontribune.com/2025/11/20/starbucks-union-more-stores-strike/,0.0
,Starbucks,news,GDELT,,,0.0,https://www.yahoo.com/news/articles/unionized-starbucks-workers-rally-des-225238156.html,0.0
,Starbucks,news,GDELT,,,0.0,http://www.koreatimes.com/article/20251112/1588904,0.0
,Starbucks,news,GDELT,,,0.0,https://www.twincities.com/2025/11/20/starbucks-union-more-stores-strike/,0.0
,Starbucks,news,GDELT,,,0.0,https://www.forbes.com/sites/janicegassam/2025/10/08/starbucks-closures-may-signal-a-shift-in-consumer-values/,0.0
,Starbucks,news,GDELT,,,0.0,https://www.mcall.com/2025/11/20/starbucks-union-more-stores-strike/,0.0
,Starbucks,news,GDELT,,,0.0,https://www.staradvertiser.com/2025/10/17/breaking-news/starbucks-investors-urge-company-to-restart-union-talks/,0.0
,Starbucks,news,GDELT,,,0.0,https://krdo.com/news/2025/10/29/starbucks-union-workers-picket-outside-carmela-grove-location-in-colorado-springs/,0.0
,Starbucks,news,GDELT,,,0.0,https://www.yahoo.com/news/articles/starbucks-red-cup-day-almost-140112971.html,0.0
,Starbucks,news,GDELT,,,0.0,https://www.wfsb.com/2025/12/13/starbucks-workers-west-hartford-join-national-strike-over-labor-practices/,0.0
,Starbucks,news,GDELT,,,0.0,https://bob949.iheart.com/featured/whp580-newsroom/content/2025-12-18-14-protestors-arrested-at-starbucks-plant-in-york-county/,0.0
,Starbucks,news,GDELT,,,0.0,https://www.abc12.com/news/business/starbucks-workers-still-without-a-labor-deal-4-years-after-union-win/article_8c31adaf-d6a2-5306-9a44-722d30f8f0f9.html,0.0
,Starbucks,news,GDELT,,,0.0,https://www.citizensvoice.com/2025/11/20/starbucks-union-more-stores-strike/,0.0
,Starbucks,news,GDELT,,,0.0,https://www.thestranger.com/news/2025/12/19/80380405/starbucks-workers-set-up-strike-camp-at-company-headquarters,0.0
,Starbucks,news,GDELT,,,0.0,https://laist.com/brief/news/starbucks-baristas-strike-socal-locations,0.0
,Starbucks,news,GDELT,,,0.0,https://laist.com/news/starbucks-baristas-strike-socal-locations,0.0
,Starbucks,news,GDELT,,,0.0,https://www.upi.com/Top_News/US/2025/11/13/Starbucks-workers-begin-strike-on-Red-Cup-Day/8781763043415/,0.0
,Starbucks,news,GDELT,,,0.0,https://www.businessinsider.com/starbucks-baristas-launch-strike-vote-increasing-labor-tensions-investors-concerned-2025-10,0.0
,Starbucks,news,GDELT,,,0.0,https://www.yahoo.com/news/articles/starbucks-workers-union-escalates-strike-130911135.html,0.0
,Starbucks,news,GDELT,,,0.0,https://mynorthwest.com/local/starbucks-protest-katie-wilson/4152843,0.0
,Starbucks,news,GDELT,,,0.0,https://japantoday.com/category/business/starbucks-union-says-30-more-us-stores-are-joining-week-old-strike,0.0
,Starbucks,news,GDELT,,,0.0,https://www.ksat.com/business/2025/11/20/starbucks-union-says-30-more-us-stores-are-joining-week-old-strike/,0.0
,Starbucks,news,GDELT,,,0.0,https://www.clickondetroit.com/business/2025/11/20/starbucks-union-says-30-more-us-stores-are-joining-week-old-strike/,0.0
,Starbucks,news,GDELT,,,0.0,https://buffalonews.com/news/local/business/article_5b1063ba-9be6-4a6c-a70f-111d325bf73d.html,0.0
,Starbucks,news,GDELT,,,0.0,https://www.cbc.ca/news/world/starbucks-workers-us-strike-union-9.6978532,0.0
,Starbucks,news,GDELT,,,0.0,https://www.twincities.com/2025/12/15/starbucks-baristas-on-west-7th-in-st-paul-wayzata-join-union-push/,0.0
,Starbucks,news,GDELT,,,0.0,https://www.bbc.com/news/articles/c62lqv3mvmjo,0.0
,Starbucks,news,GDELT,,,0.0,https://www.syracuse.com/business/2025/11/starbucks-strike-expands-to-more-cities-including-in-upstate-ny.html,0.0
,Starbucks,news,GDELT,,,0.0,https://www.foxla.com/news/starbucks-strike-2025,0.0
,Starbucks,news,GDELT,,,0.0,https://www.wbaltv.com/article/starbucks-strike-maryland-union-more-locations-to-unionize/69579321,0.0
,Starbucks,news,GDELT,,,0.0,https://www.dailycamera.com/2025/11/20/starbucks-union-more-stores-strike/,0.0
,Starbucks,news,GDELT,,,0.0,https://www.latimes.com/business/story/2025-11-13/starbucks-union-launches-strike-in-dozens-of-stores-on-red-cup-day,0.0
,Starbucks,news,GDELT,,,0.0,https://nypost.com/2025/12/04/us-news/12-starbucks-strikers-arrested-outside-empire-state-building/,0.0
,Starbucks,news,GDELT,,,0.0,https://www.marketscreener.com/news/starbucks-investors-urge-company-to-restart-union-talks-ce7d5addd980ff22,0.0
,Starbucks,news,GDELT,,,0.0,https://www.thestranger.com/news/2025/11/13/80324431/seattle-starbucks-workers-on-the-picket-kick-off-nationwide-strike,0.0
,Starbucks,news,GDELT,,,0.0,https://www.forbes.com/sites/pamdanziger/2025/11/20/starbucks-red-cup-rebellion-strike-spreads-to-more-stores-cities-and-key-east-coast-hub/,0.0
,Starbucks,news,GDELT,,,0.0,https://www.thetimes-tribune.com/2025/11/20/starbucks-union-more-stores-strike/,0.0
,Starbucks,news,GDELT,,,0.0,https://komonews.com/news/local/starbucks-to-close-multiple-locations-in-washington-369-workers-permanently-laid-off-coffee-company-layoffs-restructuring-union-workers-economy-jobs-unemployment-seattlw,0.0
,Starbucks,news,GDELT,,,0.0,https://www.fox4news.com/news/red-cup-day-2025-starbucks-workers-strike,0.0
,Starbucks,news,GDELT,,,0.0,https://www.oann.com/newsroom/nyc-mayor-elect-mamdani-calls-for-starbucks-boycott-amid-nationwide-workers-strike/,0.0
,Starbucks,news,GDELT,,,0.0,https://www.dailylocal.com/2025/11/20/starbucks-union-more-stores-strike/,0.0
,Starbucks,news,GDELT,,,0.0,https://www.kshb.com/news/local-news/starbucks-union-says-30-more-us-stores-are-joining-week-old-strike,0.0
,Starbucks,news,GDELT,,,0.0,https://www.ibtimes.com/heres-why-zohran-mamdanis-calling-starbucks-boycott-3791900,0.0
,Starbucks,news,GDELT,,,0.0,https://www.wtol.com/article/news/local/starbucks-workers-rally-bowling-green-demand-fair-union-contract/512-fb8f2678-af1e-4d81-91f0-71e448a1a63d,0.0
,Starbucks,news,GDELT,,,0.0,https://www.edaily.co.kr/News/Read?newsId=01128326642397864&mediaCodeNo=257,0.0
,Starbucks,news,GDELT,,,0.0,https://wjla.com/news/nation-world/starbucks-to-close-multiple-locations-in-washington-369-workers-permanently-laid-off-coffee-company-layoffs-restructuring-union-workers-economy-jobs-unemployment-seattlw,0.0
,Starbucks,news,GDELT,,,0.0,https://www.wgrz.com/article/money/business/starbucks-baristas-demand-fair-contract-company-says-union-walked-away/71-0bfad99d-21d9-42e6-97ae-8c542f25e933,0.0
,Starbucks,news,GDELT,,,0.0,https://www.nbcnews.com/business/business-news/starbucks-workers-kick-65-store-us-strike-companys-busy-red-cup-day-rcna243658,0.0
,Starbucks,news,GDELT,,,0.0,https://www.chicagotribune.com/2025/11/13/starbucks-strike-red-cup/,0.0
,Starbucks,news,GDELT,,,0.0,https://www.businessinsider.com/pro-labor-flyers-starbucks-corporate-headquarters-unionized-barista-strike-2025-11,0.0
,Starbucks,news,GDELT,,,0.0,https://www.nj.com/business/2025/11/this-popular-starbucks-location-suddenly-closed-without-warning-heres-why.html,0.0
,Starbucks,news,GDELT,,,0.0,https://www.ettoday.net/news/20251114/3067422.htm,0.0
,Starbucks,news,GDELT,,,0.0,https://www.winnipegfreepress.com/business/2025/11/13/starbucks-workers-kick-off-65-store-us-strike-on-companys-busy-red-cup-day,0.0
,Starbucks,news,GDELT,,,0.0,https://www.upi.com/Top_News/US/2025/11/20/Starbucks-strike-escalates-reaches-65-cities/5751763655477/,0.0
,Starbucks,news,GDELT,,,0.0,https://nypost.com/2025/11/14/business/nyc-mayor-elect-zohran-mamdani-calls-for-starbucks-boycott-as-union-strikes/,0.0
,Starbucks,news,GDELT,,,0.0,https://www.kob.com/ap-top-news/starbucks-union-says-30-more-us-stores-are-joining-week-old-strike/,0.0
,Starbucks,news,GDELT,,,0.0,https://www.6park.com/view/local/1348842.html,0.0
,Starbucks,news,GDELT,,,0.0,https://www.ibtimes.co.uk/heres-why-zohran-mamdanis-calling-starbucks-boycott-1760289,0.0
,Starbucks,news,GDELT,,,0.0,https://13wham.com/news/nation-world/starbucks-to-close-multiple-locations-in-washington-369-workers-permanently-laid-off-coffee-company-layoffs-restructuring-union-workers-economy-jobs-unemployment-seattlw,0.0
,Starbucks,news,GDELT,,,0.0,https://abcnews.go.com/Business/wireStory/starbucks-workers-kick-off-65-store-us-strike-127479833,0.0
,Starbucks,news,GDELT,,,0.0,https://www.ksl.com:443/article/51404715/starbucks-workers-kick-off-65-store-us-strike-on-companys-busy-red-cup-day,0.0
,Starbucks,news,GDELT,,,0.0,https://www.santafenewmexican.com/news/national_and_world_news/starbucks-union-says-30-more-stores-are-joining-week-old-strike/article_26385f69-ce20-541d-9081-9340e9876e97.html,0.0
,Starbucks,news,GDELT,,,0.0,https://www.bostonglobe.com/2025/11/20/business/starbucks-union-30-stores-strike/,0.0
,Meta,wikipedia,,,"Meta Platforms, Inc.(DBAMeta) is an American multinational technology company headquartered inMenlo Park, California. Meta owns and operates several prominentsocial mediaplatforms and communication services, includingFacebook,Instagram,WhatsApp,MessengerandThreads. The company also operates anadvertising networkfor its own sites and third parties; as of 2023[update], advertising accounted for 97.8 percent of its total revenue.[9]Meta has been described as aBig Techcompany.",,,
,Meta,wikipedia,,,"The company was originally established in 2004 asTheFacebook, Inc.,[10]and was renamedFacebook, Inc.in 2005.[11]In 2021, it rebranded as Meta Platforms, Inc. to reflect a strategic shift toward developing themetaverse—an interconnected digital ecosystem spanningvirtualandaugmented realitytechnologies.[12][13][14][15]",,,
,Meta,wikipedia,,,"In 2023, Meta was ranked 31st on theForbesGlobal 2000list of the world's largest public companies.[16]As of 2022, it was the world's third-largest spender onresearch and development, with R&D expenses totaling US$35.3 billion.[17]",,,
,Meta,wikipedia,,,"Facebook filed for aninitial public offering(IPO) on January 1, 2012.[18]The preliminary prospectus stated that the company sought to raise $5 billion, had 845 million monthly active users, and a website accruing 2.7 billion likes and comments daily.[19]After the IPO,Zuckerbergwould retain 22% of the total shares and 57% of the total voting power in Facebook.[20]",,,
,Meta,wikipedia,,,"Underwritersvalued the shares at $38 each, valuing the company at $104 billion, the largest valuation yet for a newly public company.[21]On May 16, one day before the IPO, Facebook announced it would sell 25% more shares than originally planned due to high demand.[22]The IPO raised $16 billion, making it the third-largest in US history (slightly ahead ofAT&T Mobilityand behind onlyGeneral MotorsandVisa). The stock price left the company with a highermarket capitalizationthan all but a few U.S. corporations—surpassing heavyweights such asAmazon,McDonald's,Disney, andKraft Foods—and made Zuckerberg's stock worth $19 billion.[23][24]The New York Timesstated that the offering overcame questions about Facebook's difficulties in attracting advertisers to transform the company into a ""must-own stock"".Jimmy LeeofJPMorgan Chasedescribed it as ""the next greatblue-chip"".[23]Writers atTechCrunch, on the other hand, expressed skepticism, stating, ""That's a big multiple to live up to, and Facebook will likely need to add bold new revenue streams to justify the mammoth valuation.""[25]",,,
,Meta,wikipedia,,,"Trading in the stock, which began on May 18, was delayed that day due to technical problems with theNasdaqexchange.[26]The stock struggled to stay above the IPO price for most of the day, forcing underwriters to buy back shares to support the price.[27]At the closing bell, shares were valued at $38.23,[28]only $0.23 above the IPO price and down $3.82 from the opening bell value. The opening was widely described by the financial press as a disappointment.[29]The stock set a new record for trading volume of an IPO.[30]On May 25, 2012, the stock ended its first full week of trading at $31.91, a 16.5% decline.[31]",,,
,Meta,wikipedia,,,"On May 22, 2012, regulators fromWall Street'sFinancial Industry Regulatory Authorityannounced that they had begun to investigate whether banks underwriting Facebook had improperly shared information only with select clients rather than the general public.MassachusettsSecretary of StateWilliam F. GalvinsubpoenaedMorgan Stanleyover the same issue.[32]The allegations sparked ""fury"" among some investors and led to the immediate filing of several lawsuits, one of them aclass actionsuit claiming more than $2.5 billion in losses due to the IPO.[33]Bloombergestimated thatretail investorsmay have lost approximately $630 million on Facebook stock since its debut.[34]S&P Global Ratingsadded Facebook to itsS&P 500index on December 21, 2013.[35]",,,
,Meta,wikipedia,,,"On May 2, 2014, Zuckerberg announced that the company would be changing its internal motto from ""Move fast and break things"" to ""Move fast with stable infrastructure"".[36][37]The earlier motto had been described as Zuckerberg's ""prime directive to his developers and team"" in a 2009 interview inBusiness Insider, in which he also said, ""Unless you are breaking stuff, you are not moving fast enough.""[38]",,,
,Meta,wikipedia,,,"In November 2016, Facebook announced theMicrosoft Windowsclient of gaming serviceFacebook Gameroom, formerlyFacebook Games Arcade, at theUnity Technologiesdevelopers conference.[39][40]The client allows Facebook users to play ""native"" games in addition to its web games. The service was closed in June 2021.[41]",,,
,Meta,wikipedia,,,"Lassowas a short-video sharing app from Facebook similar toTikTokthat was launched oniOSandAndroidin 2018 and was aimed at teenagers. On July 2, 2020, Facebook announced that Lasso would be shutting down on July 10.[42][43][44]",,,
,Meta,wikipedia,,,"In 2018, theOculusleadJason Rubinsent his 50-page vision document titled ""The Metaverse"" to Facebook's leadership. In the document, Rubin acknowledged that Facebook'svirtual realitybusiness had not caught on as expected, despite the hundreds of millions of dollars spent on content for early adopters. He also urged the company to execute fast and invest heavily in the vision, to shut outHTC,Apple,Googleand other competitors in theVR space. Regarding other players' participation in the metaverse vision, he called for the company to build the ""metaverse"" to prevent their competitors from ""being in the VR business in a meaningful way at all"".[45]",,,
,Meta,wikipedia,,,"In May 2019, Facebook foundedLibra Networks, reportedly to develop their ownstablecoincryptocurrency.[46]Later, it was reported that Libra was being supported by financial companies such asVisa,Mastercard,PayPalandUber. The consortium of companies was expected to pool in $10 million each to fund the launch of thecryptocurrency coinnamed Libra.[47]Depending on when it would receive approval from theSwiss Financial Market Supervisoryauthority to operate as a payments service, the Libra Association had planned to launch a limited format cryptocurrency in 2021.[48]Libra was renamed Diem, before being shut down and sold in January 2022 after backlash fromSwiss government regulatorsand the public.[49][50]",,,
,Meta,wikipedia,,,"During theCOVID-19 pandemic, the use of online services, including Facebook, grew globally.[51]Zuckerbergpredicted this would be a ""permanent acceleration"" that would continue after the pandemic. Facebook hired aggressively, growing from 48,268 employees in March 2020 to more than 87,000 by September 2022.[51]",,,
,Meta,wikipedia,,,"Following a period of intense scrutiny and damagingwhistleblower leaks, news started to emerge on October 21, 2021 about Facebook's plan torebrandthe company and change its name.[12][52]In the Q3 2021 earnings call on October 25, Mark Zuckerberg discussed the ongoing criticism of the company's social services and the way it operates, and pointed to the pivoting efforts to building themetaverse– without mentioning the rebranding and the name change.[53]The metaverse vision and the name change from Facebook, Inc. to Meta Platforms was introduced at Facebook Connect on October 28, 2021.[13]Based on Facebook's PR campaign, the name change reflects the company's shifting long term focus of building the metaverse, a digital extension of the physical world bysocial media, virtual reality and augmented reality features.[13][54]",,,
,Meta,wikipedia,,,"""Meta"" had beenregisteredas atrademarkin the United States in 2018 (after an initial filing in 2015) for marketing, advertising, and computer services, bya Canadian companythat providedbig dataanalysis ofscientific literature.[55]This company was acquired in 2017 by theChan Zuckerberg Initiative(CZI), a foundation established by Zuckerberg and his wife,Priscilla Chan, and became one of their projects.[56]Following the rebranding announcement, CZI announced that it had already decided to deprioritize the earlier Meta project, thus it would be transferring its rights to the name to Meta Platforms, and the previous project would end in 2022.[57]",,,
,Meta,wikipedia,,,"Soon after the rebranding, in early February 2022, Meta reported a greater-than-expected decline in profits in the fourth quarter of 2021.[58]It reported no growth in monthly users,[59]and indicated it expected revenue growth to stall.[58]It also expected measures taken byApple Inc.to protect user privacy to cost it some $10 billion in advertisement revenue, an amount equal to roughly 8% of its revenue for 2021.[60]In meeting with Meta staff the day after earnings were reported, Zuckerberg blamed competition for user attention, particularly from video-based apps such asTikTok.[61]",,,
,Meta,wikipedia,,,"The 27% reduction in the company's share price which occurred in reaction to the news eliminated some $230 billion of value from Meta'smarket capitalization.[59]Bloombergdescribed the decline as ""an epic rout that, in its sheer scale, is unlike anything Wall Street or Silicon Valley has ever seen"".[59]Zuckerberg's net worth fell by as much as $31 billion.[62]Zuckerberg owns 13% of Meta, and the holding makes up the bulk of his wealth.[63][64]",,,
,Meta,wikipedia,,,"According to published reports byBloombergon March 30, 2022, Meta turned over data such as phone numbers, physical addresses, andIP addressesto hackers posing as law enforcement officials using forged documents. The law enforcement requests sometimes includedforged signaturesof real or fictional officials. When asked about the allegations, a Meta representative said, ""We review every data request for legal sufficiency and use advanced systems and processes to validate law enforcement requests and detect abuse.""[65]In June 2022,Sheryl Sandberg, the chief operating officer of 14 years, announced she would step down that year. Zuckerberg said thatJavier Olivanwould replace Sandberg, though in a “more traditional” role.[66]",,,
,Meta,wikipedia,,,"In March 2022, Meta (except Meta-ownedWhatsApp) andInstagramwere banned in Russia and added to theRussian list of terrorist and extremist organizationsfor allegedRussophobiaandhate speech(up togenocidalcalls) amid the ongoingRussian invasion of Ukraine.[67]Meta appealed against the ban, but it was upheld by aMoscowcourt in June of the same year.[67]",,,
,Meta,wikipedia,,,"Also in March 2022, Meta and Italian eyewear giantLuxotticareleasedRay-Ban Stories, a series ofsmartglasseswhich could play music and take pictures. Meta and Luxottica parent companyEssilorLuxotticadeclined to disclose sales on the line of products as of September 2022, though Meta has expressed satisfaction with its customer feedback.[68][69][70]",,,
,Meta,wikipedia,,,"In July 2022, Meta saw its first year-on-year revenue decline when its total revenue slipped by 1% to $28.8bn.[71]Analysts and journalists accredited the loss to its advertising business, which has been limited by Apple'sapp tracking transparencyfeature and the number of people who have opted not to be tracked by Meta apps. Zuckerberg also accredited the decline to increasing competition from TikTok.[72][73][74]On October 27, 2022, Meta's market value dropped to $268 billion, a loss of around $700 billion compared to 2021, and its shares fell by 24%. It lost its spot among the top 20 US companies by market cap, despite reaching the top 5 in the previous year.[75]",,,
,Meta,wikipedia,,,"In November 2022, Meta laid off 11,000 employees, 13% of its workforce. Zuckerberg said the decision to aggressively increase Meta's investments had been a mistake, as he had wrongly predicted that the surge in e-commerce would last beyond the COVID-19 pandemic. He also attributed the decline to increased competition, a global economic downturn and ""ads signal loss"".[76]Plans to lay off a further 10,000 employees began in April 2023.[77]The layoffs were part of a general downturn in the technology industry, alongside layoffs by companies includingGoogle,Amazon,Tesla,Snap,TwitterandLyft.[78][79]",,,
,Meta,wikipedia,,,"Starting from 2022, Meta scrambled to catch up to other tech companies in adopting specialized artificial intelligence hardware and software. It had been using less expensiveCPUsinstead ofGPUsfor AI work, but that approach turned out to be less efficient.[80]The company gifted the Inter-university Consortium for Political and Social Research $1.3 million to finance the Social Media Archive's aim to make their data available to social science research.[81]",,,
,Meta,wikipedia,,,"In 2023, Ireland'sData Protection Commissionerimposed a record EUR 1.2 billion fine on Meta for transferring data from Europe to the United States without adequate protections for EU citizens.[82]: 250",,,
,Meta,wikipedia,,,"In March 2023, Meta announced a new round of layoffs that would cut 10,000 employees and close 5,000 open positions to make the company more efficient.[83]Meta revenue surpassed analyst expectations for the first quarter of 2023 after announcing that it was increasing its focus on AI.[84]On July 6, Meta launched a new app,Threads, a competitor to Twitter.[85]",,,
,Meta,wikipedia,,,"Meta announced its artificial intelligence modelLlama2 in July 2023, available for commercial use via partnerships with major cloud providers like Microsoft. It was the first project to be unveiled out of Meta's generative AI group after it was set up in February. It would not charge access or usage but instead operate with an open-source model to allow Meta to ascertain what improvements need to be made. Prior to this announcement, Meta said it had no plans to release Llama 2 for commercial use. An earlier version of Llama was released to academics.[86][87]",,,
,Meta,wikipedia,,,"In August 2023, Meta announced its permanent removal of news content from Facebook and Instagram in Canada due to theOnline News Act, which requires Canadian news outlets to be compensated for content shared on its platform. The Online News Act was in effect by year-end, but Meta will not participate in the regulatory process.[88]In October 2023, Zuckerberg said that AI would be Meta's biggest investment area in 2024.[89]Meta finished 2023 as one of the best-performing technology stocks of the year, with its share price up 150 percent.[90]Its stock reached an all-time high in January 2024, bringing Meta within 2% of achieving $1 trillion market capitalization.[91]",,,
,Meta,wikipedia,,,"In November 2023 Meta Platforms launched an ad-free service inEurope, allowing subscribers to opt-out ofpersonal databeing collected for targeted advertising. A group of 28 European organizations, including Max Schrems' advocacy groupNOYB, theIrish Council for Civil Liberties,WikimediaEurope, and theElectronic Privacy Information Center, signed a 2024 letter to theEuropean Data Protection Board(EDPB) expressing concern that this subscriber model would undermine privacy protections, specificallyGDPRdata protection standards.[92]",,,
,Meta,wikipedia,,,"Meta removed the Facebook and Instagram accounts of Iran's Supreme LeaderAli Khameneiin February 2024, citing repeated violations of its Dangerous Organizations & Individuals policy.[93]As of March, Meta was under investigation by the FDA for alleged use of their social media platforms to sell illegal drugs.[94]On 16 May 2024, theEuropean Commissionbegan an investigation into Meta over concerns related to child safety.[95][96][97][98]",,,
,Meta,wikipedia,,,"In May 2023, Iraqi social media influencer Esaa Ahmed-Adnan encountered a troubling issue when Instagram removed his posts, citing false copyright violations despite his content being original and free from copyrighted material. He discovered that extortionists were behind these takedowns, offering to restore his content for $3,000 or provide ongoing protection for $1,000 per month. This scam, exploiting Meta’s rights management tools, became widespread in the Middle East, revealing a gap in Meta’s enforcement in developing regions. An Iraqi nonprofit Tech4Peace’s founder, Aws al-Saadi helped Ahmed-Adnan and others, but the restoration process was slow, leading to significant financial losses for many victims, including prominent figures likeAmmar al-Hakim. This situation highlighted Meta’s challenges in balancing global growth with effective content moderation and protection.[99]",,,
,Meta,wikipedia,,,"On 16 September 2024, Meta announced it had banned Russian state media outlets from its platforms worldwide due to concerns about ""foreign interference activity."" This decision followed allegations thatRTand its employees funneled $10 million through shell companies to secretly fund influence campaigns on various social media channels. Meta's actions were part of a broader effort to counter Russian covert influence operations, which had intensified since the invasion.[100]",,,
,Meta,wikipedia,,,"At its 2024 Connect conference, Meta presented Orion,[101]its first pair ofaugmented realityglasses. Though Orion was originally intended to be sold to consumers, the manufacturing process turned out to be too complex and expensive.[102]Instead, the company pivoted to producing a small number of the glasses to be used internally.[103]",,,
,Meta,wikipedia,,,"On 4 October 2024, Meta announced about its new AI model called Movie Gen, capable of generating realistic video and audio clips based on user prompts. Meta stated it would not release Movie Gen for open development, preferring to collaborate directly with content creators and integrate it into its products by the following year. The model was built using a combination of licensed and publicly available datasets.[104]",,,
,Meta,wikipedia,,,"On October 31, 2024,ProPublicapublished an investigation into deceptive political advertisement scams that sometimes use hundreds of hijacked profiles and facebook pages run by organized networks of scammers. The authors cited spotty enforcement by Meta as a major reason for the extent of the issue.[105]",,,
,Meta,wikipedia,,,"In November 2024, TechCrunch reported that Meta were considering building a $10bn global underwater cable spanning 25,000 miles.[106]",,,
,Meta,wikipedia,,,"In the same month, Meta closed down 2 million accounts on Facebook and Instagram that were linked to scam centers in Myanmar, Laos, Cambodia, the Philippines, and the United Arab Emirates doingpig butchering scams.[107]",,,
,Meta,wikipedia,,,"In December 2024, Meta announced that, beginning February 2025, they would require advertisers to run ads about financial services in Australia to verify information about who are the beneficiary and the payer in a bid to regulate scams.[108]",,,
,Meta,wikipedia,,,"On December 4, 2024, Meta announced it will invest US$10 billion for its largest AI data center in northeast Louisiana, powered by natural gas facilities.[109]",,,
,Meta,wikipedia,,,"On the 11th of that month, Meta experienced a global outage, impacting accounts on all of their social media and messaging applications. Outage reports fromDownDetectorreached 70,000+ and 100,000+ within minutes for Instagram and Facebook, respectively.[110]",,,
,Meta,wikipedia,,,"In January 2025, Meta announced plans to roll back itsdiversity, equity, and inclusion(DEI) initiatives, citing shifts in the ""legal and policy landscape"" in the United States followingthe 2024 presidential election. The decision followed reports that CEO Mark Zuckerberg sought to align the company more closely with theincoming Trump administration, including changes to content moderation policies and executive leadership.[111]The new content moderation policies continued to  bar insults about a person's intellect or mental illness, but made an exception to allow callingLGBTQpeople mentally ill because they are gay ortransgender.[112]Later that month, Meta agreed to pay $25 million to settle a 2021 lawsuit brought byDonald Trumpfor suspending his social media accounts after theJanuary 6 riots.[113]Changes to Meta's moderation policies were controversial among its oversight board, with a significant divide in opinion between the board's US conservatives and its global members.[114]",,,
,Meta,wikipedia,,,"In June 2025, Meta Platforms Inc. has decided to make a multibillion-dollar investment into artificial intelligence startupScale AI. The financing could exceed $10 billion in value which would make it one of the largest private company funding events of all time.[115]",,,
,Meta,wikipedia,,,"In October 2025, it was announced that Meta would be laying off 600 employees in the artificial intelligence unit to perform better and simpler. They referred to their AI unit as ""bloated"" and are seeking to trim down the department. This mass layoff is going to impact Meta’s AI infrastructure units, Fundamental Artificial Intelligence Research unit (FAIR) and other product-related positions.[116]",,,
,Meta,wikipedia,,,"Meta has acquired multiple companies (often identified astalent acquisitions).[117]One of its first major acquisitions was in April 2012, when it acquiredInstagramfor approximately US$1 billion in cash and stock.[118]In October 2013, Facebook, Inc. acquiredOnavo, an Israelimobile web analyticscompany.[119][120]In February 2014, Facebook, Inc. announced it would buy mobile messaging companyWhatsAppfor US$19 billion in cash and stock.[121][122]The acquisition was completed on October 6.[123]Later that year, Facebook boughtOculus VRfor $2.3 billion in cash and stock,[124]which released its first consumer virtual reality headset in 2016. In late November 2019, Facebook, Inc. announced the acquisition of the game developer Beat Games, responsible for developing one of that year's most popular VR games,Beat Saber.[125]In Late 2022, after Facebook Inc rebranded to Meta Platforms Inc, Oculus was rebranded to Meta Quest.",,,
,Meta,wikipedia,,,"In May 2020, Facebook, Inc. announced it had acquiredGiphyfor a reported cash price of $400 million. It will be integrated with the Instagram team.[126]However, in August 2021, UK'sCompetition and Markets Authority(CMA) stated that Facebook, Inc. might have to sell Giphy, after an investigation found that the deal between the two companies would harm competition in display advertising market.[127]Facebook, Inc. was fined $70 million by CMA for deliberately failing to report all information regarding the acquisition and the ongoingantitrustinvestigation.[128]In October 2022, the CMA ruled for a second time that Meta be required to divest Giphy, stating that Meta already controls half of the advertising in the UK. Meta agreed to the sale, though it stated that it disagrees with the decision itself.[129]In May 2023, Giphy was divested toShutterstockfor $53million.[130]",,,
,Meta,wikipedia,,,"In November 2020, Facebook, Inc. announced that it planned to purchase the customer-service platform and chatbot specialist startup Kustomer to promote companies to use their platform for business. It has been reported that Kustomer valued at slightly over $1 billion.[131]The deal was closed in February 2022 after regulatory approval.[132]",,,
