company,source_type,source_name,publish_date,sentiment_score,url,engagement
Meta,news,GDELT,,0.0,https://www.theargus.co.uk/news/national/25504265.youtube-pay-18m-settle-lawsuit-trumps-account-suspension/,0
Meta,news,GDELT,,0.0,https://www.echo-news.co.uk/news/national/25504265.youtube-pay-18m-settle-lawsuit-trumps-account-suspension/,0
Meta,news,GDELT,,0.0,https://www.belfasttelegraph.co.uk/news/world-news/youtube-to-pay-18m-to-settle-lawsuit-over-trumps-account-suspension/a1553302203.html,0
Meta,news,GDELT,,0.0,https://www.lancashiretelegraph.co.uk/news/national/25504265.youtube-pay-18m-settle-lawsuit-trumps-account-suspension/,0
Meta,news,GDELT,,0.0,https://www.el-balad.com/6785489,0
Meta,news,GDELT,,0.0,https://www.ipswichstar.co.uk/news/national/25504265.youtube-pay-18m-settle-lawsuit-trumps-account-suspension/,0
Meta,news,GDELT,,0.0,https://www.yorkpress.co.uk/news/national/25504265.youtube-pay-18m-settle-lawsuit-trumps-account-suspension/,0
Meta,news,GDELT,,0.0,https://www.theboltonnews.co.uk/news/national/25504265.youtube-pay-18m-settle-lawsuit-trumps-account-suspension/,0
Meta,news,GDELT,,0.0,https://www.financialexpress.com/life/technology-ahead-of-lenskart-ipo-piyush-bansals-eyewear-firm-confirms-ai-ar-glasses-that-can-make-upi-payments-4030183/,0
Meta,news,GDELT,,0.0,https://www.thenorthernecho.co.uk/news/national/25504265.youtube-pay-18m-settle-lawsuit-trumps-account-suspension/,0
Meta,news,GDELT,,0.0,https://markets.financialcontent.com/stocks/article/marketminute-2025-9-30-meta-fortifies-ai-ambitions-with-rivos-acquisition-a-strategic-play-in-the-custom-silicon-wars,0
Meta,news,GDELT,,0.0,https://economictimes.indiatimes.com/tech/technology/metas-victory-opens-the-way-for-silicon-valley-to-go-deal-shopping/articleshow/125425704.cms,0
Meta,news,GDELT,,0.0,https://www.swindonadvertiser.co.uk/news/national/25504265.youtube-pay-18m-settle-lawsuit-trumps-account-suspension/,0
Meta,news,GDELT,,0.0,https://www.bucksfreepress.co.uk/news/national/25504265.youtube-pay-18m-settle-lawsuit-trumps-account-suspension/,0
Meta,news,GDELT,,0.0,https://www.breakingnews.ie/world/youtube-to-pay-18m-to-settle-lawsuit-over-trumps-account-suspension-1812779.html,0
Meta,news,GDELT,,0.0,https://www.firstpost.com/tech/chinas-low-cost-open-source-ai-sweeps-silicon-valley-outweighing-uss-security-concerns-13949893.html,0
Meta,news,GDELT,,0.0,https://www.eveningnews24.co.uk/news/national/25504265.youtube-pay-18m-settle-lawsuit-trumps-account-suspension/,0
Meta,news,GDELT,,0.0,https://www.ksat.com/business/2025/09/29/googles-youtube-to-pay-245-million-to-settle-2021-lawsuit-by-donald-trump-over-account-suspension/,0
Meta,news,GDELT,,0.0,https://www.investopedia.com/5-things-to-know-before-the-stock-market-opens-november-26-2025-11857437,0
Meta,news,GDELT,,0.0,https://www.ky3.com/2025/09/29/googles-youtube-pay-245-million-settle-2021-lawsuit-by-trump-over-account-suspension/,0
Meta,news,GDELT,,0.0,https://www.prokerala.com/news/articles/a1690627.html,0
Meta,news,GDELT,,0.0,https://www.nbcbayarea.com/news/national-international/youtube-24-million-settle-trump-lawsuit/3956224/,0
Meta,news,GDELT,,0.0,https://www.wcax.com/2025/09/29/googles-youtube-pay-245-million-settle-2021-lawsuit-by-trump-over-account-suspension/,0
Meta,news,GDELT,,0.0,https://www.wdrb.com/news/national/youtube-to-pay-24-5-million-to-settle-lawsuit-over-trumps-account-suspension-after-jan/article_e7339a55-ce88-5d7e-9585-53500869341a.html,0
Meta,news,GDELT,,0.0,https://www.oxfordmail.co.uk/news/national/25504265.youtube-pay-18m-settle-lawsuit-trumps-account-suspension/,0
Meta,news,GDELT,,0.0,https://www.wsls.com/business/2025/09/29/googles-youtube-to-pay-245-million-to-settle-2021-lawsuit-by-donald-trump-over-account-suspension/,0
Meta,news,GDELT,,0.0,https://www.cnbc.com/2025/10/21/-morgan-stanleys-top-picks-for-the-rest-of-earnings-season.html,0
Meta,news,GDELT,,0.0,https://www.theglobeandmail.com/world/article-youtube-settlement-trump-account-suspension-insurrection/,0
Meta,news,GDELT,,0.0,https://www.wibw.com/2025/09/29/googles-youtube-pay-245-million-settle-2021-lawsuit-by-trump-over-account-suspension/,0
Meta,news,GDELT,,0.0,https://www.financialexpress.com/world-news/us-news/youtube-to-pay-trump-24-4m-in-settlement-over-account-suspension/3993900/,0
Meta,news,GDELT,,0.0,https://www.mercurynews.com/2025/09/29/trump-youtube-settlement/,0
Meta,news,GDELT,,0.0,https://www.pilotonline.com/2025/09/29/trump-youtube-settlement/,0
Meta,news,GDELT,,0.0,https://www.wsbtv.com/news/youtube-pay-245/D4P3KJTVUZBCRJSRINLJZSHKGA/,0
Meta,news,GDELT,,0.0,https://www.wandtv.com/news/national/youtube-to-pay-24-5-million-to-settle-lawsuit-over-trumps-account-suspension-after-jan/article_5fa75a98-ac54-5b95-ac53-12c76b035254.html,0
Meta,news,GDELT,,0.0,https://www.twincities.com/2025/09/29/trump-youtube-settlement/,0
Meta,news,GDELT,,0.0,https://www.adn.com/nation-world/2025/09/29/youtube-to-pay-245-million-to-settle-lawsuit-over-suspension-of-trumps-account-after-jan-6-attack/,0
Meta,news,GDELT,,0.0,https://www.forbes.com/sites/sasirekhasubramanian/2025/12/01/the-bigger-threat-to-nvidia-is-not-google/,0
Meta,news,GDELT,,0.0,https://www.courant.com/2025/09/29/trump-youtube-settlement/,0
Meta,news,GDELT,,0.0,https://www.pressdemocrat.com/2025/09/29/trump-youtube-settlement/,0
Meta,news,GDELT,,0.0,https://www.nbclosangeles.com/news/national-international/youtube-24-million-settle-trump-lawsuit/3784800/,0
Meta,news,GDELT,,0.0,https://www.kob.com/ap-top-news/youtube-to-pay-24-5-million-to-settle-lawsuit-over-trumps-account-suspension-after-jan-6-attack/,0
Meta,news,GDELT,,0.0,https://www.nbcsandiego.com/news/national-international/youtube-24-million-settle-trump-lawsuit/3908416/,0
Meta,news,GDELT,,0.0,https://www.medianama.com/2025/09/223-us-government-metas-llama-ai-federal-agencies/,0
Meta,news,GDELT,,0.0,https://www.nbcconnecticut.com/news/national-international/youtube-24-million-settle-trump-lawsuit/3645036/,0
Meta,news,GDELT,,0.0,https://www.citizensvoice.com/2025/09/29/trump-youtube-settlement/,0
Meta,news,GDELT,,0.0,https://www.fox8live.com/2025/09/29/googles-youtube-pay-245-million-settle-2021-lawsuit-by-trump-over-account-suspension/,0
Meta,news,GDELT,,0.0,https://www.fool.com/investing/2025/10/10/3-breakout-growth-stocks-you-can-buy-and-hold-for/?source=iedfolrf0000001,0
Meta,news,GDELT,,0.0,https://jamaica-gleaner.com/article/world-news/20250929/youtube-pay-us245-million-settle-lawsuit-over-trumps-account-suspension,0
Meta,news,GDELT,,0.0,https://www.dailynews.com/2025/09/29/trump-youtube-settlement/,0
Meta,news,GDELT,,0.0,https://www.ibtimes.com/over-118000-tech-jobs-slashed-across-us-2025-half-california-meta-hp-intel-lead-cuts-3785333,0
Meta,news,GDELT,,0.0,https://www.durangoherald.com/articles/googles-youtube-to-pay-24-5-million-to-settle-2021-lawsuit-by-donald-trump-over-account-suspension/,0
Meta,news,GDELT,,0.0,https://www.ibtimes.co.uk/over-118000-tech-jobs-slashed-across-us-2025-half-california-meta-hp-intel-lead-cuts-1746158,0
Meta,news,GDELT,,0.0,https://www.dallasnews.com/news/politics/2025/09/29/youtube-to-pay-245-million-to-settle-lawsuit-over-trumps-account-suspension-after-jan-6-attack/,0
Meta,news,GDELT,,0.0,https://www.wsbradio.com/news/youtube-pay-245/D4P3KJTVUZBCRJSRINLJZSHKGA/,0
Meta,news,GDELT,,0.0,https://www.livemint.com/companies/people/no-middle-managers-onlyfans-may-have-drawn-inspiration-from-big-tech-s-management-shake-up-ceo-keily-blair-42-employees-11766129723278.html,0
Meta,news,GDELT,,0.0,https://isp.netscape.com/pf/story/0001/20250929/01275f67afed84402fcff0118ce698a5,0
Meta,news,GDELT,,0.0,https://www.whec.com/ap-top-news/youtube-to-pay-24-5-million-to-settle-lawsuit-over-trumps-account-suspension-after-jan-6-attack/,0
